Route_name,Route_link,Bus_name,Bus_type,Departing_time,Total_duration,Reaching_time,Star_Rating,Price,Seats_Available,State
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,19:30,03h 30m,23:00,"4.3
5",424.0,36 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 188804,Express Non AC Seater 2+3,20:00,03h 45m,23:45,3.7,211.0,42 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,20:30,03h 15m,23:45,"2.8
11",424.0,25 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190584,Express Non AC Seater 2+3,20:50,04h 20m,01:10,3.7,211.0,42 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 172923,Express Non AC Seater 2+3,21:15,04h 15m,01:30,3.7,211.0,42 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190951,Express Non AC Seater 2+3,21:20,04h 10m,01:30,3.7,211.0,42 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163969,Express Non AC Seater 2+3,22:30,03h 45m,02:15,3.7,211.0,42 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,22:45,03h 30m,02:15,"3.5
7",424.0,37 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 195766,Express Non AC Seater 2+3,22:45,04h 15m,03:00,3.7,211.0,42 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,23:35,03h 40m,03:15,3.7,230.0,35 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 192277,Semi Deluxe Non AC Seater 2+2,23:55,04h 05m,04:00,3.7,230.0,35 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater / Sleeper 2+1,19:30,03h 30m,23:00,3.7,350.0,26 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,AMIT TRAVELS REGD.,NON A/C Sleeper (2+1),20:15,04h 25m,00:40,3.0,600.0,36 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Devraj Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:20,02h 39m,23:59,"3.9
4",500.0,16 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Pandit Travels,NON AC Seater / Sleeper 2+1,21:45,03h 30m,01:15,3.9,500.0,36 Seats available,RAJASTHAN
Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),21:45,03h 30m,01:15,3.7,300.0,28 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 189582,NON AC Seater / Sleeper 2+1,20:01,07h 29m,03:30,3.3,448.0,15 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 190961,NON AC Seater / Sleeper 2+1,20:40,08h 00m,04:40,"4.4
13",448.0,23 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 163517,Express Non AC Seater 2+3,21:05,07h 55m,05:00,3.3,356.0,37 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 178948,Super Luxury Volvo AC Seater Pushback 2+2,22:31,06h 14m,04:45,"4.2
45",740.0,30 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,RSRTC - 170972,Super Luxury Volvo AC Seater Pushback 2+2,23:59,06h 16m,06:15,"4.4
44",740.0,24 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,AC Sleeper (2+1),22:05,07h 00m,05:05,"4.2
472",600.0,14 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Gajraj Travels,A/C Sleeper (2+1),22:15,07h 20m,05:35,"4.7
425",600.0,7 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,Jain travels regd,A/C Seater / Sleeper (2+1),23:00,07h 00m,06:00,"4.1
249",450.0,17 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),22:15,07h 15m,05:30,"4.3
342",510.0,27 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Jodhpur,https://www.redbus.in/bus-tickets/jaipur-to-jodhpur,M R Travels,A/C Seater / Sleeper (2+1),23:35,06h 35m,06:10,"4.2
204",918.0,25 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 170435,Express Non AC Seater 2+3,19:00,02h 15m,21:15,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 173071,Super Luxury Volvo AC Seater Pushback 2+2,19:05,01h 55m,21:00,"4.4
39",213.0,30 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168498,Express Non AC Seater 2+3,19:30,03h 00m,22:30,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 193580,Express Non AC Seater 2+3,19:40,01h 50m,21:30,4.0,129.0,38 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 194319,Deluxe AC Seater 2+2,20:00,02h 00m,22:00,4.0,228.0,37 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 177354,Express Non AC Seater 2+3,20:10,02h 05m,22:15,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168785,Express Non AC Seater 2+3,21:00,02h 15m,23:15,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 188344,Express Non AC Seater 2+3,21:00,02h 00m,23:00,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 177523,Express Non AC Seater 2+3,21:10,02h 05m,23:15,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 171167,Express Non AC Seater 2+3,21:20,01h 40m,23:00,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 168794,Express Non AC Seater 2+3,21:50,02h 25m,00:15,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 195158,Express Non AC Seater 2+3,22:15,01h 44m,23:59,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,RSRTC - 178042,Express Non AC Seater 2+3,23:40,12h 19m,11:59,4.0,129.0,42 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Ankit Travels,AC Seater (2+2),17:50,02h 20m,20:10,3.7,315.0,45 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:45,02h 55m,21:40,3.5,270.0,29 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),19:30,03h 00m,22:30,3.5,250.0,31 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,New Babu Travels,A/C Seater/Sleeper (2+1),19:45,03h 15m,23:00,3.5,303.81,18 Seats available,RAJASTHAN
Sikar to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/sikar-to-jaipur,Rishabh travels,AC Sleeper (2+1),20:04,03h 27m,23:31,3.7,278.0,22 Seats available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,RSRTC - 197510,Super Luxury Volvo AC Seater Pushback 2+2,21:30,06h 30m,04:00,"4.7
10",570.0,16 Seats available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,RSRTC - 198017,NON AC Seater / Sleeper 2+1,22:00,06h 15m,04:15, ,463.0,1 Seat available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,UPSRTC - ALI0024,Ordinary Non AC Seater 2+3,21:00,08h 00m,05:00,"3.1
23",397.0,48 Seats available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,08h 45m,06:15,"4.1
117",400.0,18 Seats available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:55,07h 05m,07:00,"2.7
75",699.0,1 Seat available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),23:45,06h 45m,06:30,"2.2
5",720.0,6 Seats available,RAJASTHAN
Aligarh (uttar pradesh) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/aligarh-uttar-pradesh-to-jaipur,Om Travels,NON AC Seater / Sleeper 2+1,19:00,09h 30m,04:30,2.6,500.0,31 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 189240,NON AC Seater / Sleeper 2+1,21:00,05h 10m,02:10,"3.6
25",341.0,19 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,RSRTC - 194692,Express Non AC Seater 2+3,23:59,05h 31m,05:30,3.9,265.0,41 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Vijay Tour and Travels,Bharat Benz A/C Seater / Sleeper (2+2),18:00,04h 40m,22:40,"4.1
281",404.0,28 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,A/C Seater / Sleeper (2+1),00:30,05h 30m,06:00,"4.2
147",333.0,18 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,NueGo,Electric A/C Seater (2+2),18:00,05h 15m,23:15,"4.5
7",265.0,27 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Devraj Travels,Bharat Benz A/C Seater (2+2),19:00,05h 00m,00:00,"3.4
6",299.0,31 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),23:30,05h 45m,05:15,"3.7
70",300.0,7 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Babu Travels,A/C Seater / Sleeper (2+1),22:00,07h 05m,05:05,"3.0
148",300.0,10 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Jakhar Travels,NON A/C Seater/ Sleeper (2+1),23:59,05h 31m,05:30,"3.7
48",300.0,5 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Navrang Travels,NON A/C Sleeper (2+1),21:50,06h 40m,04:30,"2.6
139",300.0,26 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Mahadev Travels Pilani,A/C Seater / Sleeper (2+1),20:50,05h 35m,02:25,"1.7
28",400.0,29 Seats available,RAJASTHAN
Kota(Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kota-rajasthan-to-jaipur,Rathore Travels Madho,NON AC Seater / Sleeper 2+1,22:00,06h 00m,04:00,"1.7
5",500.0,41 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 178227,Express Non AC Seater 2+3,19:50,07h 10m,03:00,3.5,369.0,42 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 177697,Express Non AC Seater 2+3,20:50,08h 00m,04:50,3.5,369.0,42 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 190202,Express Non AC Seater 2+3,21:50,07h 10m,05:00,"3.5
20",369.0,42 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 195689,Semi Deluxe Non AC Seater 2+2,22:01,06h 29m,04:30,"2.2
8",411.0,13 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,RSRTC - 197499,Deluxe AC Seater 2+2,23:00,05h 30m,04:30,3.5,590.0,19 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07h 41m,07:25,3.3,397.0,52 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Rinku Travels,A/C Seater / Sleeper (2+1),21:30,07h 25m,04:55,"4.4
79",400.0,32 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Rinku Travels,A/C Seater / Sleeper (2+1),21:15,07h 10m,04:25,"3.7
81",400.0,38 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,07h 00m,04:00,"3.1
105",499.0,21 Seats available,RAJASTHAN
Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh,SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),22:30,05h 45m,04:15,"4.1
5",540.0,18 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 193879,Express Non AC Seater 2+3,18:45,02h 45m,21:30,3.6,120.0,42 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 196005,Express Non AC Seater 2+3,18:55,02h 00m,20:55,3.6,120.0,42 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 191024,NON AC Seater / Sleeper 2+1,19:05,02h 20m,21:25,3.6,184.0,37 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 146140,Super Luxury Volvo AC Seater Pushback 2+2,19:30,01h 30m,21:00,"3.4
19",239.0,37 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 169915,Express Non AC Seater 2+3,19:35,01h 55m,21:30,3.6,120.0,42 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 194178,Super Luxury Volvo AC Seater Pushback 2+2,21:15,01h 45m,23:00,3.6,239.0,37 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 188804,Express Non AC Seater 2+3,22:00,01h 45m,23:45,3.6,120.0,42 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 160785,Super Luxury Volvo AC Seater Pushback 2+2,22:15,01h 30m,23:45,3.6,239.0,37 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,RSRTC - 190951,Express Non AC Seater 2+3,23:25,02h 05m,01:30,3.6,120.0,42 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:00,03h 30m,21:30,3.6,308.0,26 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,A/C Seater / Sleeper (2+1),18:45,02h 00m,20:45,3.9,300.0,30 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Jain travels regd,NON AC Seater/ Sleeper (2+1),23:15,02h 00m,01:15,3.9,250.0,39 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Raaj Rath Travels Co.,A/C Seater / Sleeper (2+1),17:45,03h 30m,21:15,3.5,550.0,34 Seats available,RAJASTHAN
Kishangarh to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/kishangarh-to-jaipur,Pooja Paraswnath Travels,NON AC Seater / Sleeper 2+1,17:50,01h 38m,19:28,3.8,1000.0,41 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 176394,Super Luxury Volvo AC Seater Pushback 2+2,20:00,02h 30m,22:30,"4.4
11",339.0,37 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 189473,NON AC Seater / Sleeper 2+1,21:00,03h 30m,00:30,4.0,235.0,37 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 172841,Super Luxury Volvo AC Seater Pushback 2+2,22:01,02h 24m,00:25,4.0,339.0,37 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,23:00,02h 30m,01:30,4.0,339.0,37 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,RSRTC - 189583,NON AC Seater / Sleeper 2+1,23:59,02h 41m,02:40,4.0,235.0,37 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),17:55,04h 20m,22:15,3.8,408.0,30 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),18:30,04h 00m,22:30,3.8,495.0,21 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater/ Sleeper (2+1),19:00,03h 21m,22:21,3.9,270.0,27 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,Jain travels regd,NON AC Seater / Sleeper 2+1,19:00,03h 55m,22:55,3.9,270.0,42 Seats available,RAJASTHAN
Jodhpur to Beawar (Rajasthan),https://www.redbus.in/bus-tickets/jodhpur-to-beawer,M R Travels,NON A/C Seater/ Sleeper (2+1),20:25,03h 30m,23:55,3.8,459.0,24 Seats available,RAJASTHAN
Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,RSRTC - 193271,Express Non AC Seater 2+3,19:30,04h 45m,00:15,4.2,212.0,42 Seats available,RAJASTHAN
Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,RSRTC - 189622,Express Non AC Seater 2+3,22:00,04h 25m,02:25,4.2,212.0,42 Seats available,RAJASTHAN
Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Jain travels regd,A/C Seater / Sleeper (2+1),17:45,04h 05m,21:50,3.8,500.0,30 Seats available,RAJASTHAN
Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan,Raj Travel,Bharat Benz A/C Seater (2+1),17:46,04h 14m,22:00,4.0,459.0,23 Seats available,RAJASTHAN
