Route_name,Route_link,Bus_name,Bus_type,Departing_time,Total_duration,Reaching_time,Star_Rating,Price,Seats_Available,State
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2688,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,06h 45m,02:45,"4.0
10",436,24 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2678,NIGHT RIDER (SEATER CUM SLEEPER),20:00,07h 00m,03:00,"4.2
6",595,29 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2786,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07h 45m,03:45,"4.6
7",436,29 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4880,STAR LINER(NON-AC SLEEPER 2+1),20:00,06h 45m,02:45,3.9,565,33 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3622,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,07h 35m,03:35,"4.6
76",412,30 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3977,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,08h 00m,04:15,"3.6
7",436,15 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2549,NIGHT RIDER (SEATER CUM SLEEPER),20:15,06h 00m,02:15,"4.0
14",595,29 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 2876,STAR LINER(NON-AC SLEEPER 2+1),20:15,07h 15m,03:30,"4.8
8",565,20 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 37801,INDRA(A.C. Seater),20:20,07h 25m,03:45,"3.8
7",528,28 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4896,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 00m,03:30,"2.1
6",436,20 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 24262,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05h 30m,02:00,3.9,469,18 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 4179,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),20:30,07h 30m,04:00,"4.1
59",670,37 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3969,INDRA(A.C. Seater),20:30,06h 45m,03:15,"3.4
8",528,37 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,07h 15m,03:45,"3.8
20",436,34 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,APSRTC - 3962,INDRA(A.C. Seater),20:40,07h 35m,04:15,"3.3
39",528,29 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),21:50,07h 55m,05:45,"4.6
514",348,27 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,NueGo,Electric A/C Seater (2+2),22:20,07h 40m,06:00,"4.5
808",332,17 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),22:30,07h 25m,05:55,"4.6
424",349,25 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,AdSai RK Travels,Non A/C Seater / Sleeper (2+1),21:50,06h 20m,04:10,"4.1
28",449,10 Seats available,TELENGANA
Hyderabad to Vijayawada,https://www.redbus.in/bus-tickets/hyderabad-to-vijayawada,FRESHBUS,Electric A/C Seater (2+2),23:10,07h 55m,07:05,"4.6
418",349,27 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8682,Rajdhani (AC Semi Sleeper 2+2),18:50,03h 10m,22:00,"3.9
38",389,32 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8618,Super Luxury (Non AC Seater 2+2 Push Back),18:55,04h 05m,23:00,"4.4
22",320,28 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64021,Rajdhani (AC Semi Sleeper 2+2),19:30,03h 30m,23:00,"4.3
57",389,32 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 7645,Super Luxury (Non AC Seater 2+2 Push Back),19:30,06h 15m,01:45,"1.6
14",320,31 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8804,RAJDHANI (A.C. Semi Sleeper),20:35,05h 45m,02:20,"4.3
26",389,27 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64341,Super Luxury (Non AC Seater 2+2 Push Back),20:50,06h 20m,03:10,"4.3
9",320,12 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8825,Super Luxury (Non AC Seater 2+2 Push Back),21:00,05h 40m,02:40,"3.6
15",320,22 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8699,RAJDHANI (A.C. Semi Sleeper),21:00,04h 00m,01:00,"4.1
43",389,37 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8856,RAJDHANI (A.C. Semi Sleeper),21:00,06h 00m,03:00,"4.3
19",389,17 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8848,Super Luxury (Non AC Seater 2+2 Push Back),21:20,05h 35m,02:55,"4.6
15",320,26 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8624,Rajdhani (AC Semi Sleeper 2+2),21:30,04h 00m,01:30,"3.1
4",389,31 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8886,Lahari Non A/C Sleeper Cum Seater,21:30,05h 45m,03:15,"3.2
29",320,15 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 64832,RAJDHANI (A.C. Semi Sleeper),22:00,05h 45m,03:45,"3.4
20",389,33 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 34332,LAHARI A/C SLEEPER CUM SEATER,22:00,04h 25m,02:25,3.8,389,31 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,TGSRTC - 8971,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 10m,04:10,"3.7
27",320,29 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Siri Tours and Travels,A/C Seater / Sleeper (2+1),18:50,05h 40m,00:30,"3.0
7",555,16 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Puri Jagannadh Tours And Travels,Non A/C Seater / Sleeper (2+1),19:05,07h 25m,02:30,3.9,465,12 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),19:30,04h 00m,23:30,"3.8
9",600,27 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,SBS Tours and Travels,Non A/C Seater / Sleeper (2+1),20:30,06h 45m,03:15,4.3,333,14 Seats available,TELENGANA
Hyderabad to Khammam,https://www.redbus.in/bus-tickets/hyderabad-to-khammam,Gupta Travels Galaxy,NON A/C Seater / Sleeper (2+2),21:00,06h 15m,03:15,"3.8
5",600,29 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 1155,Lahari Non A/C Sleeper Cum Seater,19:05,06h 15m,01:20,"1.6
6",533,41 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7902,Super Luxury (Non AC Seater 2+2 Push Back),19:40,07h 30m,03:10,"4.9
11",504,30 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7936,Super Luxury (Non AC Seater 2+2 Push Back),19:50,06h 30m,02:20,"1.7
8",504,31 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7908,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 30m,04:00,"3.6
32",504,31 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7906,Lahari Non A/C Sleeper Cum Seater,21:30,07h 30m,05:00,"4.6
76",504,45 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7912,Super Luxury (Non AC Seater 2+2 Push Back),21:50,07h 30m,05:20,"3.8
58",504,21 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 1966,Rajdhani (AC Semi Sleeper 2+2),22:00,07h 15m,05:15,"4.2
45",611,28 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7961,LAHARI A/C SLEEPER CUM SEATER,22:30,07h 30m,06:00,"4.1
81",611,39 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,TGSRTC - 7914,Super Luxury (Non AC Seater 2+2 Push Back),23:15,07h 30m,06:45,"3.7
48",504,27 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Shree Devnarayan Travels,NON A/C Seater/ Sleeper (2+1),20:30,07h 30m,04:00,4.3,1500,19 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Vijayant Travels,A/C Sleeper (2+1),21:00,06h 15m,03:15,4.1,800,14 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,New Galaxy Travels,A/C Sleeper (2+1),22:00,06h 00m,04:00,"4.0
168",540,9 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Metro Tours and Travels,NON A/C Sleeper (2+1),22:15,07h 00m,05:15,"4.1
69",479,10 Seats available,TELENGANA
Hyderabad to Adilabad,https://www.redbus.in/bus-tickets/hyderabad-to-adilabad,Orange Tours And Travels,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:00,04h 15m,23:15,"3.9
304",400,20 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 6631,Super Luxury (Non AC Seater 2+2 Push Back),20:30,07h 00m,03:30,3.7,470,22 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8925,Super Luxury (Non AC Seater 2+2 Push Back),21:30,07h 00m,04:30,"4.5
10",497,31 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8718,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06h 00m,03:45,"4.5
16",451,31 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8797,RAJDHANI (A.C. Semi Sleeper),21:55,06h 00m,03:55,"2.2
7",548,32 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 7646,Super Luxury (Non AC Seater 2+2 Push Back),22:00,06h 00m,04:00,"4.7
14",451,30 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 1323,LAHARI A/C SLEEPER CUM SEATER,22:05,05h 25m,03:30,"3.5
27",548,38 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 9998,Lahari Non A/C Sleeper Cum Seater,22:10,06h 10m,04:20,"4.4
49",451,31 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8874,Super Luxury (Non AC Seater 2+2 Push Back),22:15,06h 05m,04:20,"4.6
14",451,31 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8935,Super Luxury (Non AC Seater 2+2 Push Back),22:20,05h 50m,04:10,3.7,451,24 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8734,Super Luxury (Non AC Seater 2+2 Push Back),22:30,06h 30m,05:00,"4.4
18",451,26 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8714,Super Luxury (Non AC Seater 2+2 Push Back),22:45,06h 15m,05:00,3.7,451,31 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 34333,LAHARI A/C SLEEPER CUM SEATER,23:05,05h 55m,05:00,"4.5
10",548,37 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8742,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06h 30m,05:45,"3.7
18",451,29 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8901,Super Luxury (Non AC Seater 2+2 Push Back),23:15,06h 10m,05:25,"3.9
24",451,25 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,TGSRTC - 8949,RAJDHANI (A.C. Semi Sleeper),23:30,05h 40m,05:10,"1.8
11",548,35 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,BSR Tours And Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,"4.7
147",780,14 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,SAIRAJ TRAVELS,A/C Sleeper (2+1),23:00,06h 30m,05:30,"4.7
59",600,10 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Orange Tours And Travels,NON A/C Seater/ Sleeper (2+1),23:05,05h 55m,05:00,"4.0
55",400,27 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,VSR Tours and Travels,A/C Sleeper (2+1),23:30,06h 30m,06:00,"4.7
23",584,19 Seats available,TELENGANA
Kothagudem to Hyderabad,https://www.redbus.in/bus-tickets/kothagudem-to-hyderabad,Bharathi Tours & Travels,A/C Sleeper (2+1),23:25,05h 35m,05:00,"4.3
33",531,12 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8034,Super Luxury (Non AC Seater 2+2 Push Back),19:00,05h 10m,00:10,"2.6
27",429,31 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8049,Super Luxury (Non AC Seater 2+2 Push Back),19:30,05h 25m,00:55,"2.2
4",429,31 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8180,Super Luxury (Non AC Seater 2+2 Push Back),20:00,05h 20m,01:20,"3.6
13",429,31 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8032,Super Luxury (Non AC Seater 2+2 Push Back),20:30,06h 10m,02:40,"4.5
16",429,30 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8042,Super Luxury (Non AC Seater 2+2 Push Back),21:20,06h 15m,03:35,"3.8
19",429,31 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8053,LAHARI A/C SLEEPER CUM SEATER,21:30,06h 30m,04:00,"4.3
29",520,30 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8040,Super Luxury (Non AC Seater 2+2 Push Back),21:45,06h 15m,04:00,"3.8
20",429,31 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8011,Rajdhani (AC Semi Sleeper 2+2),21:45,05h 20m,03:05,"3.5
22",520,30 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8013,Rajdhani (AC Semi Sleeper 2+2),21:45,06h 30m,04:15,"4.0
6",538,31 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8194,LAHARI A/C SLEEPER CUM SEATER,22:00,06h 10m,04:10,"4.2
96",520,43 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8028,Lahari Non A/C Sleeper Cum Seater,22:30,06h 15m,04:45,"4.3
43",447,14 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8038,Super Luxury (Non AC Seater 2+2 Push Back),23:00,06h 10m,05:10,"4.7
30",429,28 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8135,LAHARI A/C SLEEPER CUM SEATER,23:30,06h 10m,05:40,"4.1
86",520,37 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8169,Super Luxury (Non AC Seater 2+2 Push Back),23:45,05h 20m,05:05,3.8,429,26 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,TGSRTC - 8171,Super Luxury (Non AC Seater 2+2 Push Back),23:45,06h 10m,05:55,"4.0
34",429,29 Seats available,TELENGANA
Hyderabad to Mancherial,https://www.redbus.in/bus-tickets/hyderabad-to-mancherial,DNR Express,AC Sleeper (2+1),21:30,04h 30m,02:00,"3.2
16",799,8 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4737,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,05h 40m,02:40,"3.6
22",483,23 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4250,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,05h 47m,03:02,"3.8
31",483,31 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4620,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:45,05h 45m,03:30,"3.5
14",483,17 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4198,INDRA(A.C. Seater),22:11,05h 09m,03:20,"4.3
129",585,34 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4252,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:12,05h 48m,04:00,"3.6
49",483,11 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4611,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05h 45m,04:00,"3.8
51",483,16 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4628,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:30,06h 00m,04:30,"4.1
34",483,20 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4214,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:36,04h 29m,03:05,"3.8
87",743,36 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4178,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:40,05h 36m,04:16,"4.2
54",817,36 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4212,STAR LINER(NON-AC SLEEPER 2+1),22:40,05h 20m,04:00,"4.2
50",626,6 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4154,INDRA(A.C. Seater),22:56,05h 29m,04:25,"4.2
113",585,24 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,APSRTC - 4622,STAR LINER(NON-AC SLEEPER 2+1),23:30,04h 50m,04:20,"4.2
85",626,8 Seats available,TELENGANA
Guntur (Andhra Pradesh) to Hyderabad,https://www.redbus.in/bus-tickets/guntur-to-hyderabad,Yolo Bus,A/C Seater / Sleeper (2+1),22:15,07h 52m,06:07,"4.4
541",450,15 Seats available,TELENGANA
